transaction_id,date,customer_id,sku_id,quantity,unit_price_actual,discount_applied,net_revenue
TXN02607,2024-07-15,C005,SKU015,12,10.8,0.0,129.6
TXN02739,2024-07-15,C013,SKU004,6,14.35,0.0,86.1
TXN03041,2024-07-15,C007,SKU010,6,11.9,0.0,71.4
TXN03080,2024-07-15,C009,SKU006,48,15.2,0.0,729.6
TXN03251,2024-07-15,C001,SKU006,6,9.2,0.0,55.2
TXN03330,2024-07-15,C015,SKU011,1,19.0,0.0,19.0
TXN03652,2024-07-15,C010,SKU005,144,16.5,1.9,2376.0
TXN03810,2024-07-15,C014,SKU012,2,20.0,0.0,40.0
TXN03959,2024-07-15,C001,SKU002,12,9.68,0.0,116.16
TXN04217,2024-07-15,C002,SKU006,6,10.17,0.0,61.02
TXN04753,2024-07-15,C001,SKU006,12,7.82,1.38,93.84
TXN04904,2024-07-15,C007,SKU006,144,13.3,0.0,1915.2
TXN00283,2024-07-16,C002,SKU010,6,9.1,0.0,54.6
TXN00327,2024-07-16,C014,SKU010,3,17.0,0.0,51.0
TXN00485,2024-07-16,C006,SKU023,12,3.5,0.0,42.0
TXN00741,2024-07-16,C002,SKU006,48,10.17,0.0,488.16
TXN00831,2024-07-16,C013,SKU020,1,16.0,0.0,16.0
TXN00932,2024-07-16,C014,SKU013,1,18.5,0.0,18.5
TXN00953,2024-07-16,C005,SKU007,12,12.9,0.0,154.8
TXN01185,2024-07-16,C010,SKU010,24,11.76,1.84,282.24
TXN01251,2024-07-16,C020,SKU010,12,9.1,0.0,109.2
TXN01739,2024-07-16,C001,SKU012,48,9.68,0.0,464.64
TXN01740,2024-07-16,C002,SKU002,48,10.7,0.0,513.6
TXN02553,2024-07-16,C003,SKU001,48,11.77,0.0,564.96
TXN02709,2024-07-16,C005,SKU001,12,13.2,0.0,158.4
TXN02801,2024-07-16,C018,SKU006,12,13.3,0.0,159.6
TXN02928,2024-07-16,C001,SKU013,48,8.95,0.0,429.6
TXN03296,2024-07-16,C014,SKU006,2,19.0,0.0,38.0
TXN03332,2024-07-16,C013,SKU016,6,18.0,0.0,108.0
TXN03466,2024-07-16,C002,SKU010,6,9.1,0.0,54.6
TXN03935,2024-07-16,C020,SKU019,6,7.49,0.0,44.94
TXN03942,2024-07-16,C002,SKU004,24,10.97,0.0,263.28
TXN04288,2024-07-16,C005,SKU020,12,9.6,0.0,115.2
TXN04633,2024-07-16,C016,SKU010,24,13.6,0.0,326.4
TXN05000,2024-07-16,C020,SKU020,24,8.56,0.0,205.44
TXN00114,2024-07-17,C005,SKU002,24,11.28,0.72,270.72
TXN00416,2024-07-17,C012,SKU018,1,13.0,0.0,13.0
TXN00907,2024-07-17,C004,SKU018,24,7.8,0.0,187.2
TXN00966,2024-07-17,C018,SKU014,48,10.5,0.0,504.0
TXN01109,2024-07-17,C019,SKU010,6,8.23,0.0,49.38
TXN01640,2024-07-17,C005,SKU013,12,11.1,0.0,133.2
TXN01725,2024-07-17,C001,SKU006,6,19.0,0.0,114.0
TXN01993,2024-07-17,C017,SKU014,6,14.0,0.0,84.0
TXN02044,2024-07-17,C001,SKU010,24,8.23,0.0,197.52
TXN02183,2024-07-17,C001,SKU001,12,8.87,1.78,106.44
TXN02278,2024-07-17,C005,SKU009,48,45.5,0.0,2184.0
TXN02366,2024-07-17,C007,SKU018,12,9.1,0.0,109.2
TXN02403,2024-07-17,C002,SKU020,6,8.56,0.0,51.36
TXN02826,2024-07-17,C007,SKU017,6,10.5,0.0,63.0
TXN03033,2024-07-17,C006,SKU020,12,11.2,0.0,134.4
TXN03121,2024-07-17,C002,SKU013,6,9.9,0.0,59.4
TXN03190,2024-07-17,C001,SKU003,144,10.16,0.0,1463.04
TXN03451,2024-07-17,C002,SKU001,24,11.77,0.0,282.48
TXN03570,2024-07-17,C014,SKU024,1,14.4,0.0,14.4
TXN03613,2024-07-17,C007,SKU010,24,11.9,0.0,285.6
TXN03694,2024-07-17,C003,SKU017,48,8.03,0.0,385.44
TXN04078,2024-07-17,C008,SKU001,24,13.45,1.95,322.8
TXN04177,2024-07-17,C006,SKU007,6,15.05,0.0,90.3
TXN04251,2024-07-17,C001,SKU006,6,9.2,0.0,55.2
TXN04295,2024-07-17,C019,SKU010,6,8.23,0.0,49.38
TXN04387,2024-07-17,C010,SKU003,144,16.8,0.0,2419.2
TXN04462,2024-07-17,C007,SKU009,48,45.5,0.0,2184.0
TXN04498,2024-07-17,C020,SKU006,48,10.17,0.0,488.16
TXN04720,2024-07-17,C015,SKU012,1,20.0,0.0,20.0
TXN04945,2024-07-17,C020,SKU013,24,9.9,0.0,237.6
TXN00411,2024-07-18,C003,SKU018,24,6.96,0.0,167.04
TXN00668,2024-07-18,C019,SKU006,12,9.2,0.0,110.4
TXN02026,2024-07-18,C004,SKU006,12,11.4,0.0,136.8
TXN02381,2024-07-18,C020,SKU003,24,11.24,0.0,269.76
TXN02869,2024-07-18,C013,SKU010,2,16.01,0.99,32.02
TXN02977,2024-07-18,C001,SKU018,96,6.29,0.0,603.84
TXN03252,2024-07-18,C020,SKU018,6,6.96,0.0,41.76
TXN03257,2024-07-18,C001,SKU020,12,7.74,0.0,92.88
TXN03328,2024-07-18,C014,SKU003,2,21.0,0.0,42.0
TXN03383,2024-07-18,C004,SKU006,6,11.4,0.0,68.4
TXN03472,2024-07-18,C019,SKU015,24,8.71,0.0,209.04
TXN03578,2024-07-18,C005,SKU006,48,11.4,0.0,547.2
TXN03594,2024-07-18,C005,SKU003,96,12.6,0.0,1209.6
TXN03784,2024-07-18,C002,SKU014,24,12.25,0.0,294.0
TXN04083,2024-07-18,C014,SKU012,2,20.0,0.0,40.0
TXN04284,2024-07-18,C019,SKU005,24,11.13,0.0,267.12
TXN04528,2024-07-18,C016,SKU009,24,52.0,0.0,1248.0
TXN04630,2024-07-18,C019,SKU014,24,8.47,0.0,203.28
TXN04708,2024-07-18,C010,SKU002,24,16.0,0.0,384.0
TXN04767,2024-07-18,C015,SKU016,1,18.0,0.0,18.0
TXN04948,2024-07-18,C020,SKU010,6,9.1,0.0,54.6
TXN04980,2024-07-18,C004,SKU013,12,11.1,0.0,133.2
TXN00029,2024-07-19,C015,SKU001,2,21.0,1.0,42.0
TXN00073,2024-07-19,C007,SKU020,12,11.2,0.0,134.4
TXN00356,2024-07-19,C002,SKU017,24,8.03,0.0,192.72
TXN00460,2024-07-19,C001,SKU002,48,9.09,0.59,436.32
TXN00512,2024-07-19,C005,SKU021,12,16.8,0.0,201.6
TXN00654,2024-07-19,C016,SKU003,6,16.8,0.0,100.8
TXN00747,2024-07-19,C001,SKU007,48,10.41,0.0,499.68
TXN00989,2024-07-19,C007,SKU010,96,11.9,0.0,1142.4
TXN01159,2024-07-19,C011,SKU013,1,18.5,0.0,18.5
TXN02008,2024-07-19,C004,SKU017,12,9.0,0.0,108.0
TXN02074,2024-07-19,C019,SKU017,96,7.26,0.0,696.96
TXN02117,2024-07-19,C013,SKU012,1,20.0,0.0,20.0
TXN02297,2024-07-19,C015,SKU006,1,19.0,0.0,19.0
TXN02385,2024-07-19,C012,SKU008,1,72.0,0.0,72.0
TXN02653,2024-07-19,C010,SKU017,6,12.0,0.0,72.0
TXN02699,2024-07-19,C020,SKU002,48,10.7,0.0,513.6
TXN02798,2024-07-19,C020,SKU021,6,14.98,0.0,89.88
TXN02819,2024-07-19,C002,SKU018,48,6.96,0.0,334.08
TXN02868,2024-07-19,C019,SKU007,6,17.2,0.0,103.2
TXN02926,2024-07-19,C005,SKU021,12,16.8,0.0,201.6
TXN03453,2024-07-19,C005,SKU016,144,10.8,0.0,1555.2
TXN03491,2024-07-19,C007,SKU020,48,11.2,0.0,537.6
TXN03660,2024-07-19,C014,SKU010,1,17.0,0.0,17.0
TXN03886,2024-07-19,C005,SKU006,24,11.4,0.0,273.6
TXN03978,2024-07-19,C001,SKU006,48,9.2,0.0,441.6
TXN04094,2024-07-19,C001,SKU003,12,10.16,0.0,121.92
TXN04784,2024-07-19,C001,SKU015,24,8.71,0.0,209.04
TXN04860,2024-07-19,C002,SKU024,12,12.84,0.0,154.08
TXN04927,2024-07-19,C020,SKU006,24,10.17,0.0,244.08
TXN04984,2024-07-19,C020,SKU003,24,11.24,0.0,269.76
TXN00217,2024-07-20,C014,SKU024,1,24.0,0.0,24.0
TXN00378,2024-07-20,C014,SKU006,1,19.0,0.0,19.0
TXN00380,2024-07-20,C003,SKU012,48,10.7,0.0,513.6
TXN00475,2024-07-20,C012,SKU002,2,19.17,0.83,38.34
TXN00495,2024-07-20,C001,SKU002,6,9.68,0.0,58.08
TXN00684,2024-07-20,C010,SKU009,12,52.0,0.0,624.0
TXN00793,2024-07-20,C020,SKU023,24,2.68,0.0,64.32
TXN01047,2024-07-20,C010,SKU017,48,12.0,0.0,576.0
TXN01053,2024-07-20,C001,SKU002,12,12.0,0.0,144.0
TXN01313,2024-07-20,C004,SKU002,24,12.0,0.0,288.0
TXN01540,2024-07-20,C018,SKU019,6,8.4,0.0,50.4
TXN01562,2024-07-20,C004,SKU017,12,9.0,0.0,108.0
TXN01594,2024-07-20,C015,SKU013,3,18.5,0.0,55.5
TXN01653,2024-07-20,C003,SKU015,48,9.63,0.0,462.24
TXN01849,2024-07-20,C005,SKU017,12,9.0,0.0,108.0
TXN01865,2024-07-20,C019,SKU001,48,10.65,0.0,511.2
TXN01914,2024-07-20,C014,SKU003,1,21.0,0.0,21.0
TXN02097,2024-07-20,C002,SKU002,24,10.7,0.0,256.8
TXN02470,2024-07-20,C020,SKU008,24,38.52,0.0,924.48
TXN02622,2024-07-20,C001,SKU004,48,9.92,0.0,476.16
TXN02917,2024-07-20,C007,SKU018,12,9.1,0.0,109.2
TXN02985,2024-07-20,C003,SKU024,6,12.84,0.0,77.04
TXN03408,2024-07-20,C020,SKU014,96,9.36,0.0,898.56
TXN03452,2024-07-20,C019,SKU006,12,9.2,0.0,110.4
TXN03668,2024-07-20,C018,SKU013,144,11.1,0.0,1598.4
TXN03956,2024-07-20,C001,SKU014,6,8.47,0.0,50.82
TXN04018,2024-07-20,C003,SKU009,12,34.77,0.0,417.24
TXN04065,2024-07-20,C001,SKU007,48,10.41,0.0,499.68
TXN04653,2024-07-20,C014,SKU019,2,14.0,0.0,28.0
TXN00373,2024-07-21,C005,SKU010,12,10.2,0.0,122.4
TXN01469,2024-07-21,C001,SKU005,6,11.13,0.0,66.78
TXN01932,2024-07-21,C019,SKU010,12,8.23,0.0,98.76
TXN01942,2024-07-21,C014,SKU012,4,20.0,0.0,80.0
TXN01954,2024-07-21,C012,SKU016,1,18.0,0.0,18.0
TXN02208,2024-07-21,C002,SKU016,48,9.63,0.0,462.24
TXN02371,2024-07-21,C010,SKU006,24,15.2,0.0,364.8
TXN02911,2024-07-21,C011,SKU001,1,22.0,0.0,22.0
TXN02947,2024-07-21,C004,SKU010,48,10.2,0.0,489.6
TXN03125,2024-07-21,C019,SKU013,12,8.95,0.0,107.4
TXN03287,2024-07-21,C012,SKU013,1,18.5,0.0,18.5
TXN03410,2024-07-21,C014,SKU013,1,18.5,0.0,18.5
TXN03492,2024-07-21,C005,SKU004,6,11.29,1.01,67.74
TXN03932,2024-07-21,C002,SKU005,96,12.31,0.0,1181.76
TXN04358,2024-07-21,C012,SKU017,1,15.0,0.0,15.0
TXN04514,2024-07-21,C003,SKU014,12,9.36,0.0,112.32
TXN04885,2024-07-21,C020,SKU003,96,11.24,0.0,1079.04
TXN04922,2024-07-21,C003,SKU013,12,8.95,0.0,107.4
TXN00190,2024-07-22,C001,SKU002,24,9.68,0.0,232.32
TXN00409,2024-07-22,C001,SKU021,24,13.55,0.0,325.2
TXN00484,2024-07-22,C012,SKU011,2,19.0,0.0,38.0
TXN00663,2024-07-22,C003,SKU017,24,8.03,0.0,192.72
TXN00752,2024-07-22,C001,SKU014,12,8.47,0.0,101.64
TXN00813,2024-07-22,C008,SKU017,12,10.5,0.0,126.0
TXN00820,2024-07-22,C001,SKU001,96,10.65,0.0,1022.4
TXN01166,2024-07-22,C003,SKU010,6,9.1,0.0,54.6
TXN01171,2024-07-22,C006,SKU015,48,12.6,0.0,604.8
TXN01239,2024-07-22,C018,SKU013,6,9.31,1.79,55.86
TXN01248,2024-07-22,C019,SKU011,24,9.2,0.0,220.8
TXN01537,2024-07-22,C019,SKU013,24,8.95,0.0,214.8
TXN01697,2024-07-22,C003,SKU021,48,14.98,0.0,719.04
TXN02306,2024-07-22,C003,SKU018,12,6.96,0.0,83.52
TXN02740,2024-07-22,C002,SKU013,6,9.9,0.0,59.4
TXN02954,2024-07-22,C014,SKU025,1,62.0,0.0,62.0
TXN03263,2024-07-22,C019,SKU002,24,9.68,0.0,232.32
TXN03377,2024-07-22,C020,SKU019,12,7.49,0.0,89.88
TXN03881,2024-07-22,C004,SKU021,24,16.8,0.0,403.2
TXN04003,2024-07-22,C004,SKU012,12,12.0,0.0,144.0
TXN04210,2024-07-22,C016,SKU016,6,14.4,0.0,86.4
TXN04400,2024-07-22,C014,SKU011,2,19.0,0.0,38.0
TXN04413,2024-07-22,C014,SKU024,1,24.0,0.0,24.0
TXN04461,2024-07-22,C014,SKU020,2,16.0,0.0,32.0
TXN04494,2024-07-22,C020,SKU005,12,12.31,0.0,147.72
TXN04536,2024-07-22,C008,SKU007,48,15.05,0.0,722.4
TXN04604,2024-07-22,C003,SKU003,12,14.7,0.0,176.4
TXN04673,2024-07-22,C006,SKU007,24,21.5,0.0,516.0
TXN04901,2024-07-22,C012,SKU002,2,20.0,0.0,40.0
TXN00272,2024-07-23,C001,SKU010,24,8.23,0.0,197.52
TXN00317,2024-07-23,C014,SKU005,1,23.0,0.0,23.0
TXN00541,2024-07-23,C005,SKU010,24,10.2,0.0,244.8
TXN00828,2024-07-23,C002,SKU011,6,10.17,0.0,61.02
TXN01191,2024-07-23,C014,SKU002,1,20.0,0.0,20.0
TXN01390,2024-07-23,C001,SKU013,12,8.95,0.0,107.4
TXN01575,2024-07-23,C009,SKU010,6,13.6,0.0,81.6
TXN02018,2024-07-23,C012,SKU010,1,17.0,0.0,17.0
TXN02205,2024-07-23,C019,SKU001,96,13.2,0.0,1267.2
TXN02632,2024-07-23,C020,SKU022,12,25.68,0.0,308.16
TXN02909,2024-07-23,C001,SKU020,48,7.74,0.0,371.52
TXN02933,2024-07-23,C019,SKU013,48,8.95,0.0,429.6
TXN03068,2024-07-23,C020,SKU011,96,10.17,0.0,976.32
TXN03083,2024-07-23,C006,SKU016,96,12.6,0.0,1209.6
TXN03088,2024-07-23,C002,SKU002,48,10.7,0.0,513.6
TXN03396,2024-07-23,C001,SKU016,144,8.71,0.0,1254.24
TXN03545,2024-07-23,C003,SKU013,24,9.9,0.0,237.6
TXN03918,2024-07-23,C001,SKU001,12,10.65,0.0,127.8
TXN04103,2024-07-23,C012,SKU017,1,15.0,0.0,15.0
TXN04110,2024-07-23,C012,SKU002,1,20.0,0.0,20.0
TXN04131,2024-07-23,C001,SKU007,48,10.41,0.0,499.68
TXN04538,2024-07-23,C002,SKU012,12,10.7,0.0,128.4
TXN04595,2024-07-23,C019,SKU007,6,10.41,0.0,62.46
TXN04643,2024-07-23,C004,SKU007,48,12.9,0.0,619.2
TXN04721,2024-07-23,C014,SKU001,2,17.6,0.0,35.2
TXN04755,2024-07-23,C019,SKU001,6,10.65,0.0,63.9
TXN00051,2024-07-24,C014,SKU018,2,7.8,0.0,15.6
TXN00128,2024-07-24,C007,SKU010,12,11.9,0.0,142.8
TXN00149,2024-07-24,C006,SKU002,24,14.0,0.0,336.0
TXN00438,2024-07-24,C005,SKU017,24,9.0,0.0,216.0
TXN00525,2024-07-24,C004,SKU024,24,14.4,0.0,345.6
TXN00710,2024-07-24,C019,SKU010,12,8.23,0.0,98.76
TXN00767,2024-07-24,C002,SKU011,48,10.17,0.0,488.16
TXN00867,2024-07-24,C017,SKU006,12,15.2,0.0,182.4
TXN00900,2024-07-24,C018,SKU020,48,9.6,0.0,460.8
TXN00948,2024-07-24,C001,SKU013,24,8.95,0.0,214.8
TXN01096,2024-07-24,C015,SKU013,2,18.5,0.0,37.0
TXN01336,2024-07-24,C003,SKU020,48,8.56,0.0,410.88
TXN01387,2024-07-24,C014,SKU020,3,16.0,0.0,48.0
TXN01524,2024-07-24,C009,SKU010,24,13.6,0.0,326.4
TXN01583,2024-07-24,C004,SKU010,6,10.2,0.0,61.2
TXN01864,2024-07-24,C020,SKU014,6,9.36,0.0,56.16
TXN01895,2024-07-24,C010,SKU004,96,16.4,0.0,1574.4
TXN02093,2024-07-24,C014,SKU006,1,19.0,0.0,19.0
TXN02435,2024-07-24,C008,SKU024,12,16.8,0.0,201.6
TXN02457,2024-07-24,C004,SKU010,48,10.2,0.0,489.6
TXN02477,2024-07-24,C014,SKU006,2,17.08,1.92,34.16
TXN02535,2024-07-24,C003,SKU007,24,11.5,0.0,276.0
TXN03717,2024-07-24,C006,SKU018,24,7.81,1.29,187.44
TXN03804,2024-07-24,C007,SKU011,12,13.3,0.0,159.6
TXN03845,2024-07-24,C005,SKU025,24,37.2,0.0,892.8
TXN03903,2024-07-24,C004,SKU004,12,12.3,0.0,147.6
TXN03972,2024-07-24,C001,SKU017,6,7.26,0.0,43.56
TXN04073,2024-07-24,C020,SKU013,96,9.9,0.0,950.4
TXN04113,2024-07-24,C020,SKU022,24,25.68,0.0,616.32
TXN04160,2024-07-24,C018,SKU017,144,9.0,0.0,1296.0
TXN04301,2024-07-24,C011,SKU002,3,20.0,0.0,60.0
TXN00286,2024-07-25,C001,SKU022,144,23.23,0.0,3345.12
TXN00530,2024-07-25,C001,SKU003,48,10.16,0.0,487.68
TXN00534,2024-07-25,C001,SKU007,24,10.41,0.0,249.84
TXN01059,2024-07-25,C018,SKU020,12,9.6,0.0,115.2
TXN01079,2024-07-25,C017,SKU014,12,14.0,0.0,168.0
TXN01088,2024-07-25,C006,SKU025,12,42.53,0.87,510.36
TXN01360,2024-07-25,C012,SKU024,6,24.0,0.0,144.0
TXN01910,2024-07-25,C005,SKU006,12,11.4,0.0,136.8
TXN02357,2024-07-25,C003,SKU010,96,9.1,0.0,873.6
TXN02639,2024-07-25,C006,SKU006,48,13.3,0.0,638.4
TXN02794,2024-07-25,C019,SKU020,6,7.74,0.0,46.44
TXN02965,2024-07-25,C020,SKU025,96,33.17,0.0,3184.32
TXN03181,2024-07-25,C020,SKU003,24,11.24,0.0,269.76
TXN03342,2024-07-25,C008,SKU003,6,14.7,0.0,88.2
TXN03354,2024-07-25,C002,SKU002,24,10.7,0.0,256.8
TXN03535,2024-07-25,C004,SKU014,48,10.5,0.0,504.0
TXN03879,2024-07-25,C010,SKU001,6,17.6,0.0,105.6
TXN04035,2024-07-25,C001,SKU006,48,9.2,0.0,441.6
TXN04190,2024-07-25,C020,SKU003,24,11.24,0.0,269.76
TXN04243,2024-07-25,C014,SKU003,1,21.0,0.0,21.0
TXN04252,2024-07-25,C001,SKU010,24,8.23,0.0,197.52
TXN04258,2024-07-25,C011,SKU012,6,20.0,0.0,120.0
TXN04382,2024-07-25,C012,SKU006,2,19.0,0.0,38.0
TXN04659,2024-07-25,C019,SKU016,24,8.71,0.0,209.04
TXN04850,2024-07-25,C019,SKU015,6,8.71,0.0,52.26
TXN00033,2024-07-26,C001,SKU016,12,8.71,0.0,104.52
TXN00174,2024-07-26,C020,SKU008,6,38.52,0.0,231.12
TXN00443,2024-07-26,C014,SKU018,1,6.96,0.0,6.96
TXN00544,2024-07-26,C018,SKU019,12,8.4,0.0,100.8
TXN01062,2024-07-26,C019,SKU017,144,7.26,0.0,1045.44
TXN01200,2024-07-26,C002,SKU008,12,38.52,0.0,462.24
TXN01241,2024-07-26,C011,SKU006,1,19.0,0.0,19.0
TXN01247,2024-07-26,C003,SKU012,24,10.7,0.0,256.8
TXN01347,2024-07-26,C002,SKU002,48,10.7,0.0,513.6
TXN01402,2024-07-26,C001,SKU019,96,6.78,0.0,650.88
TXN01408,2024-07-26,C016,SKU006,12,15.2,0.0,182.4
TXN01604,2024-07-26,C020,SKU018,24,6.96,0.0,167.04
TXN01930,2024-07-26,C005,SKU024,48,14.4,0.0,691.2
TXN02130,2024-07-26,C009,SKU013,96,14.8,0.0,1420.8
TXN02186,2024-07-26,C018,SKU003,6,12.6,0.0,75.6
TXN02517,2024-07-26,C001,SKU013,24,8.95,0.0,214.8
TXN02950,2024-07-26,C020,SKU025,12,33.17,0.0,398.04
TXN03156,2024-07-26,C001,SKU002,24,16.0,0.0,384.0
TXN03256,2024-07-26,C005,SKU024,6,14.4,0.0,86.4
TXN03337,2024-07-26,C001,SKU018,12,6.29,0.0,75.48
TXN03521,2024-07-26,C012,SKU004,1,20.5,0.0,20.5
TXN03657,2024-07-26,C020,SKU010,48,9.1,0.0,436.8
TXN03774,2024-07-26,C020,SKU003,6,11.24,0.0,67.44
TXN03880,2024-07-26,C015,SKU012,1,20.0,0.0,20.0
TXN03934,2024-07-26,C003,SKU018,6,6.96,0.0,41.76
TXN04136,2024-07-26,C009,SKU010,24,13.6,0.0,326.4
TXN04192,2024-07-26,C002,SKU010,24,9.1,0.0,218.4
TXN04211,2024-07-26,C012,SKU006,1,18.02,0.98,18.02
TXN04620,2024-07-26,C014,SKU003,1,21.0,0.0,21.0
TXN04689,2024-07-26,C010,SKU018,24,10.4,0.0,249.6
TXN04712,2024-07-26,C003,SKU018,6,6.96,0.0,41.76
TXN00250,2024-07-27,C017,SKU016,24,13.08,1.32,313.92
TXN00389,2024-07-27,C001,SKU007,12,10.41,0.0,124.92
TXN00450,2024-07-27,C001,SKU008,48,34.85,0.0,1672.8
TXN00524,2024-07-27,C001,SKU003,24,10.16,0.0,243.84
TXN00653,2024-07-27,C002,SKU018,24,6.96,0.0,167.04
TXN00751,2024-07-27,C001,SKU021,24,11.89,1.66,285.36
TXN01071,2024-07-27,C005,SKU012,12,12.0,0.0,144.0
TXN01359,2024-07-27,C015,SKU018,1,13.0,0.0,13.0
TXN01539,2024-07-27,C003,SKU011,96,10.17,0.0,976.32
TXN01582,2024-07-27,C003,SKU003,24,10.16,1.08,243.84
TXN02049,2024-07-27,C003,SKU006,48,10.17,0.0,488.16
TXN02108,2024-07-27,C018,SKU013,24,11.1,0.0,266.4
TXN02511,2024-07-27,C014,SKU024,2,24.0,0.0,48.0
TXN02560,2024-07-27,C004,SKU017,48,9.0,0.0,432.0
TXN02640,2024-07-27,C005,SKU012,48,12.0,0.0,576.0
TXN02677,2024-07-27,C002,SKU025,12,33.17,0.0,398.04
TXN02830,2024-07-27,C018,SKU018,24,7.8,0.0,187.2
TXN03149,2024-07-27,C019,SKU010,48,8.23,0.0,395.04
TXN03160,2024-07-27,C012,SKU014,2,17.5,0.0,35.0
TXN03313,2024-07-27,C003,SKU006,48,10.17,0.0,488.16
TXN03609,2024-07-27,C005,SKU019,48,8.4,0.0,403.2
TXN03930,2024-07-27,C020,SKU002,6,10.7,0.0,64.2
TXN03966,2024-07-27,C019,SKU001,24,10.65,0.0,255.6
TXN04074,2024-07-27,C005,SKU013,12,11.1,0.0,133.2
TXN04320,2024-07-27,C004,SKU010,12,10.2,0.0,122.4
TXN04396,2024-07-27,C001,SKU024,144,11.62,0.0,1673.28
TXN04475,2024-07-27,C002,SKU006,12,10.17,0.0,122.04
TXN04692,2024-07-27,C002,SKU002,6,10.7,0.0,64.2
TXN04713,2024-07-27,C003,SKU018,12,6.96,0.0,83.52
TXN04934,2024-07-27,C015,SKU003,1,21.0,0.0,21.0
TXN00049,2024-07-28,C016,SKU003,6,16.8,0.0,100.8
TXN00063,2024-07-28,C012,SKU007,6,21.5,0.0,129.0
TXN00156,2024-07-28,C002,SKU013,12,9.9,0.0,118.8
TXN00182,2024-07-28,C007,SKU005,96,16.1,0.0,1545.6
TXN00313,2024-07-28,C013,SKU013,2,18.5,0.0,37.0
TXN00394,2024-07-28,C001,SKU001,12,10.65,0.0,127.8
TXN00704,2024-07-28,C002,SKU014,24,9.36,0.0,224.64
TXN00955,2024-07-28,C001,SKU017,96,7.26,0.0,696.96
TXN00972,2024-07-28,C001,SKU013,12,8.15,0.8,97.8
TXN01065,2024-07-28,C002,SKU007,12,11.5,0.0,138.0
TXN01155,2024-07-28,C019,SKU003,48,10.16,0.0,487.68
TXN01276,2024-07-28,C008,SKU023,24,3.5,0.0,84.0
TXN01484,2024-07-28,C020,SKU014,48,9.36,0.0,449.28
TXN01521,2024-07-28,C015,SKU015,2,18.0,0.0,36.0
TXN01563,2024-07-28,C001,SKU013,24,8.95,0.0,214.8
TXN01780,2024-07-28,C013,SKU018,2,13.0,0.0,26.0
TXN01917,2024-07-28,C007,SKU002,96,14.0,0.0,1344.0
TXN02154,2024-07-28,C017,SKU010,6,13.6,0.0,81.6
TXN02204,2024-07-28,C002,SKU004,12,10.97,0.0,131.64
TXN02295,2024-07-28,C002,SKU014,48,9.36,0.0,449.28
TXN02478,2024-07-28,C019,SKU001,6,10.65,0.0,63.9
TXN02502,2024-07-28,C002,SKU006,48,10.17,0.0,488.16
TXN02684,2024-07-28,C004,SKU006,12,11.4,0.0,136.8
TXN02765,2024-07-28,C001,SKU018,6,5.72,0.57,34.32
TXN02929,2024-07-28,C020,SKU014,48,9.36,0.0,449.28
TXN02975,2024-07-28,C007,SKU006,48,13.3,0.0,638.4
TXN03179,2024-07-28,C002,SKU012,96,9.34,1.36,896.64
TXN03233,2024-07-28,C011,SKU010,1,15.11,1.89,15.11
TXN03321,2024-07-28,C017,SKU018,12,10.4,0.0,124.8
TXN03402,2024-07-28,C013,SKU007,2,15.05,0.0,30.1
TXN03411,2024-07-28,C018,SKU006,144,11.4,0.0,1641.6
TXN03777,2024-07-28,C002,SKU020,48,8.56,0.0,410.88
TXN03999,2024-07-28,C004,SKU007,24,12.9,0.0,309.6
TXN04088,2024-07-28,C020,SKU001,96,11.77,0.0,1129.92
TXN04734,2024-07-28,C008,SKU015,12,12.6,0.0,151.2
TXN04831,2024-07-28,C016,SKU017,12,12.0,0.0,144.0
TXN04843,2024-07-28,C014,SKU001,1,22.0,0.0,22.0
TXN00053,2024-07-29,C001,SKU020,48,7.74,0.0,371.52
TXN00322,2024-07-29,C004,SKU016,6,10.8,0.0,64.8
TXN00344,2024-07-29,C001,SKU014,96,8.47,0.0,813.12
TXN00853,2024-07-29,C002,SKU013,12,9.9,0.0,118.8
TXN01027,2024-07-29,C015,SKU020,1,16.0,0.0,16.0
TXN01057,2024-07-29,C001,SKU017,48,6.6,0.66,316.8
TXN01066,2024-07-29,C017,SKU006,12,15.2,0.0,182.4
TXN01084,2024-07-29,C011,SKU011,2,19.0,0.0,38.0
TXN01265,2024-07-29,C019,SKU013,48,8.95,0.0,429.6
TXN01394,2024-07-29,C007,SKU018,48,8.33,0.77,399.84
TXN01536,2024-07-29,C002,SKU023,12,1.68,1.0,20.16
TXN01664,2024-07-29,C002,SKU020,24,7.07,1.49,169.68
TXN02059,2024-07-29,C001,SKU016,24,8.71,0.0,209.04
TXN02163,2024-07-29,C014,SKU010,1,17.0,0.0,17.0
TXN02500,2024-07-29,C003,SKU008,96,38.52,0.0,3697.92
TXN03104,2024-07-29,C019,SKU012,12,9.68,0.0,116.16
TXN03161,2024-07-29,C008,SKU003,12,14.7,0.0,176.4
TXN03163,2024-07-29,C005,SKU009,24,39.0,0.0,936.0
TXN03182,2024-07-29,C015,SKU012,2,20.0,0.0,40.0
TXN03192,2024-07-29,C001,SKU019,24,6.78,0.0,162.72
TXN03240,2024-07-29,C014,SKU004,1,20.5,0.0,20.5
TXN03280,2024-07-29,C019,SKU001,24,10.65,0.0,255.6
TXN03357,2024-07-29,C004,SKU021,12,16.8,0.0,201.6
TXN04232,2024-07-29,C019,SKU013,24,8.95,0.0,214.8
